,summary,Winter,Energie,Krieg,Krise,word
Eingezogen,2.432760090219628,-0.1167170006180029,-0.20425528127184467,0.15603418759839763,-0.20392363233330893,Eingezogen
einzieh werd,2.4159568598241075,-0.10978597212682002,-0.19732425278066193,0.1510172776970594,-0.1969926038421261,einzieh werd
beispielsweise,2.4061406503832283,-0.10571462227150771,-0.19325290292534958,0.14804217922108276,-0.19292125398681384,beispielsweise
werd beispielsweise,2.4061406503832283,-0.10571462227150771,-0.19325290292534958,0.14804217922108276,-0.19292125398681384,werd beispielsweise
massenhaft,2.381129121941945,-0.09526534441208027,-0.18280362506592196,0.1403095314932438,-0.18247197612738633,massenhaft
beispielsweise massenhaft,2.381129121941945,-0.09526534441208027,-0.18280362506592196,0.1403095314932438,-0.18247197612738633,beispielsweise massenhaft
massenhaft mann,2.3689490203784125,-0.09013695372304172,-0.17767523437688343,0.13646255532047877,-0.1773435854383478,massenhaft mann
mann wegen,2.356700860021155,-0.08495324858460802,-0.1724915292384499,0.1325387692102096,-0.17215988029991403,mann wegen
Krankheiten,2.350935102561356,-0.08250371323879428,-0.17004199389263608,0.1306721166127512,-0.1697103449541004,Krankheiten
wegen krankheit,2.350935102561356,-0.08250371323879428,-0.17004199389263608,0.1306721166127512,-0.1697103449541004,wegen krankheit
krankheit hoch,2.339165196532803,-0.07748466034617899,-0.16502294100002088,0.12682208008831536,-0.1646912920614851,krankheit hoch
+387,2.3315372580772764,-0.07421836568865221,-0.16175664634249404,0.12429812534821977,-0.16142499740395824,+387
hoch +387,2.3315372580772764,-0.07421836568865221,-0.16175664634249404,0.12429812534821977,-0.16142499740395824,hoch +387
+387 chars,2.3274660851771274,-0.07247070695719314,-0.1600089876110348,0.122941642927483,-0.15967733867249903,+387 chars
Solidarität,2.087704203918747,0.03624445655814349,-0.05129382409569816,-0.25826538595945403,0.47577224634605025,Solidarität
SPD-Chefin,2.6866730993549464,-0.2159942103951499,-0.3035324910489919,-0.5105040529127477,0.8743294020297986,SPD-Chefin
solidarität spd-chef,2.094540656170518,0.03297517961737526,-0.05456310103646666,-0.2615346629002224,0.48291568459550466,solidarität spd-chef
Esken,2.669228935672047,-0.20948019081376448,-0.2970184714676061,-0.503990033331362,0.8668135933680575,Esken
spd-chef esken,2.1007702239691186,0.030005400950146005,-0.05753287970369575,-0.26450444156745184,0.48934076621618366,spd-chef esken
pocht,2.104359214917691,0.02829844192680529,-0.05923983872703663,-0.26621140059079246,0.49300658764899447,pocht
esken poch,2.104359214917691,0.02829844192680529,-0.05923983872703663,-0.26621140059079246,0.49300658764899447,esken poch
Vermögensabgabe,2.676879149476982,-0.21234216775285342,-0.2998804484066952,-0.5068520102704509,0.8701287052492781,Vermögensabgabe
poch vermögensabgabe,2.1106720440300832,0.025303050697344533,-0.062235229956497246,-0.2692067918202531,0.49939212796591065,poch vermögensabgabe
Superreiche,2.124730582290349,0.01866444221929375,-0.06887383843454811,-0.27584540029830396,0.5133337411119909,Superreiche
vermögensabgabe superreiche,2.124730582290349,0.01866444221929375,-0.06887383843454811,-0.27584540029830396,0.5133337411119909,vermögensabgabe superreiche
superreiche spd-chef,2.094540656170518,0.03297517961737526,-0.05456310103646666,-0.2615346629002224,0.48291568459550466,superreiche spd-chef
Saskia,2.4923515221023536,-0.14091719945757716,-0.228455480111419,-0.43542704197517496,0.7807558969142889,Saskia
spd-chef saskia,2.4923515221023536,-0.14091719945757716,-0.228455480111419,-0.43542704197517496,0.7807558969142889,spd-chef saskia
saskia esken,2.443337834099097,-0.12105561753515205,-0.20859389818899382,-0.4155654600527499,0.7531733781200407,saskia esken
esken forderung,2.482604387213403,-0.13699871352985796,-0.22453699418369982,-0.4315085560474556,0.7754169865263286,esken forderung
forderung vermögensabgabe,2.442552010339944,-0.12073394685040541,-0.20827222750424723,-0.4152437893680031,0.7527157530856361,forderung vermögensabgabe
Reiche,3.1940111004396345,-0.38896807343728995,-0.47650635409113173,-0.6834779159548875,1.0415266693023437,Reiche
vermögensabgabe reiche,2.575352690845439,-0.17367704030189032,-0.2612153209557323,-0.46818688281948806,0.8235367067333318,vermögensabgabe reiche
reiche angesichts,2.6000434471480256,-0.18321870357610723,-0.2707569842299491,-0.4777285460937051,0.835407805913746,reiche angesichts
angesichts energiekrise,2.663154502091254,-0.20720187145460464,-0.2947401521084464,-0.5017117139722024,0.8641598495273739,angesichts energiekrise
bekräftigt,3.811117511711015,-0.5656130045387059,-0.6531512851925476,-0.008758256089710051,0.5616301283284635,bekräftigt
energiekrise bekräftig,2.7337641590583552,-0.23337002059593337,-0.32090830124977526,-0.5278798631135311,0.8938731122712362,energiekrise bekräftig
Zusammenhalt,2.854636975318961,-0.27663522926609185,-0.3641735099199336,-0.5711450717836896,0.9395676158408952,Zusammenhalt
der zusammenhalt,2.854636975318961,-0.27663522926609185,-0.3641735099199336,-0.5711450717836896,0.9395676158408952,der zusammenhalt
zusammenhalt deutschland,3.050156922875238,-0.34288358766557736,-0.43042186831941914,-0.637393430183175,1.0023133633409347,zusammenhalt deutschland
gerate,3.31819845053696,-0.4271125485148441,-0.5146508291686858,-0.7216223910324416,1.0715858617998804,gerate
deutschland gerat,3.31819845053696,-0.4271125485148441,-0.5146508291686858,-0.7216223910324416,1.0715858617998804,deutschland gerat
gerat inflation,4.900433612918482,-0.8170142418804404,-0.9045525225342822,-1.111524084398038,1.2914455867957644,gerat inflation
vorhergesagte,2.619364706825931,-0.19062235830641397,-0.2781606389602558,-0.4851322008240117,0.8444462430848308,vorhergesagte
inflation vorhergesagt,2.619364706825931,-0.19062235830641397,-0.2781606389602558,-0.4851322008240117,0.8444462430848308,inflation vorhergesagt
vorhergesagt rezession,2.462232154453415,-0.12875886662987698,-0.21629714728371874,-0.4232687091474748,0.7640269426778664,vorhergesagt rezession
ernsthaft,2.3955193763805234,-0.10129061421318597,-0.1888288948670278,-0.3958004567307837,0.7243753095299865,ernsthaft
rezession ernsthaft,2.3955193763805234,-0.10129061421318597,-0.1888288948670278,-0.3958004567307837,0.7243753095299865,rezession ernsthaft
ernsthaft gefahr,2.3345861701252804,-0.07552519459227154,-0.16306347524611337,-0.3700350371098693,0.6846318687128532,ernsthaft gefahr
gefahr sag,2.516591764358969,-0.15059605989028207,-0.2381343405441238,-0.4451059024078797,0.7937344785561908,gefahr sag
sag freitagabend,2.268395044290642,-0.0467631007303577,-0.13430138138419945,-0.3412729432479553,0.6370050080849352,sag freitagabend
freitagabend spd-chef,2.234707046862873,-0.031800692492024385,-0.11933897314586635,-0.32631053500962204,0.6107269362745311,freitagabend spd-chef
vorhergesag…,2.619364706825931,-0.19062235830641397,-0.2781606389602558,-0.4851322008240117,0.8444462430848308,vorhergesag…
inflation vorhergesag…,2.619364706825931,-0.19062235830641397,-0.2781606389602558,-0.4851322008240117,0.8444462430848308,inflation vorhergesag…
+2608,2.462232154453415,-0.12875886662987698,-0.21629714728371874,-0.4232687091474748,0.7640269426778664,+2608
vorhergesag… +2608,2.462232154453415,-0.12875886662987698,-0.21629714728371874,-0.4232687091474748,0.7640269426778664,vorhergesag… +2608
+2608 chars,2.4194650627336065,-0.11123701552333709,-0.19877529617717882,-0.4057468580409348,0.7390422289448199,+2608 chars
23:17,2.89673282779126,-0.2912740390293599,-0.37881231968320156,0.26510964873079784,-0.37848067074466585,23:17
+++ 23:17,2.89673282779126,-0.2912740390293599,-0.37881231968320156,0.26510964873079784,-0.37848067074466585,+++ 23:17
Biden,7.157629710973575,-1.1958694284580755,-1.2834077091119174,0.45811325026330435,-0.4415512632312496,Biden
23:17 bid,2.9363100907695663,-0.3048442701690812,-0.392382550822923,0.2723862153022855,-0.3920509018843872,23:17 bid
bid verurteil,3.0224920134600413,-0.33377220938779095,-0.42131049004163285,0.28740365866299883,-0.420978841103097,bid verurteil
verurteil russland,6.4007689394568,-1.084108678185444,-1.171646958839286,0.5248703719967094,-1.17131530990075,verurteil russland
Rückzug,5.895158628263584,-1.001821990824601,-1.089360271478443,0.508517504328445,-1.089028622539907,Rückzug
russland rückzug,3.7772614001677334,-0.5566897979931064,-0.6442280786469481,0.3840544862299184,-0.6438964297084123,russland rückzug
Getreideabkommen,7.5049986350768485,-1.2432598314636416,-1.3307981121174832,0.5523153525668358,-1.3304664631789476,Getreideabkommen
rückzug getreideabkommen,3.3696957734321966,-0.44251301359004697,-0.5300512942438886,0.33840672718233844,-0.5297196453053531,rückzug getreideabkommen
getreideabkommen +++,2.8876798625328255,-0.28814391220936564,-0.3756821928632076,0.26340954804837297,-0.3753505439246718,getreideabkommen +++
US-Präsident,3.8473509057904827,-0.5750753832951526,-0.6626136639489943,0.3907529291934703,-0.6622820150104585,US-Präsident
Joe,4.409444907541271,-0.7114393584772034,-0.7989776391310451,0.2715723187998417,0.04731023685403426,Joe
us-präsident joe,3.896389287530439,-0.5877408488327195,-0.6752791294865613,0.3952708284443255,-0.6749474805480256,us-präsident joe
joe biden,4.443617911424499,-0.7191594378004182,-0.80669771845426,0.27701793761215465,0.035158727426407764,joe biden
biden verurteil,2.646799388436986,-0.20104168034497244,-0.28857996099881433,0.21259002182288725,-0.28824831206027846,biden verurteil
erklär rückzug,2.6489521381240606,-0.2018546904701097,-0.2893929711239516,0.2130977944312041,-0.2890613221854158,erklär rückzug
Schritt,2.3905127862666444,-0.09919844609982607,-0.186736726753668,0.14323661315639538,-0.18640507781513221,Schritt
der schritt,2.3905127862666444,-0.09919844609982607,-0.186736726753668,0.14323661315639538,-0.18640507781513221,der schritt
schritt sei,2.3952182589036277,-0.10116490602366864,-0.18870318667751038,0.14469258115709518,-0.18837153773897466,schritt sei
empörend,2.4085784041393867,-0.10672724790422325,-0.19426552855806503,0.148784105626683,-0.19393387961952924,empörend
sei empörend,2.4085784041393867,-0.10672724790422325,-0.19426552855806503,0.148784105626683,-0.19393387961952924,sei empörend
empörend sag,2.450095624112737,-0.1238176022918126,-0.21135588294565433,0.16111221199428744,-0.21102423400711862,empörend sag
sag bid,2.4768642781032404,-0.1346839043998288,-0.22222218505367064,0.1687649373620487,-0.2218905361151349,sag bid
Journalisten,2.5413695462941557,-0.16039367542009692,-0.24793195607393878,0.1863207729772325,-0.24760030713540304,Journalisten
bid journalist,2.5413695462941557,-0.16039367542009692,-0.24793195607393878,0.1863207729772325,-0.24760030713540304,bid journalist
zuvor russland,3.43862660586744,-0.4627626974331544,-0.5503009780869962,0.3470464538706341,-0.5499693291484605,zuvor russland
russland offiziell,2.8107163090192104,-0.261129913348992,-0.3486681940028337,0.2483889525948453,-0.3483365450642982,russland offiziell
Aussetzung,3.674244327558742,-0.5290380346137062,-0.6165763152675481,0.3736568393879244,-0.6162446663290123,Aussetzung
offiziell aussetzung,2.5142630717009027,-0.14967029562147832,-0.2372085762753202,0.17909052304459272,-0.23687692733678445,offiziell aussetzung
+33266,2.4248511901655934,-0.1134607058731182,-0.20099898652695997,0.15368463681668942,-0.20066733758842423,+33266
aussetzung +33266,2.4248511901655934,-0.1134607058731182,-0.20099898652695997,0.15368463681668942,-0.20066733758842423,aussetzung +33266
+33266 chars,2.393606337821359,-0.10049170486100835,-0.18802998551485017,0.14419470344473673,-0.18769833657631446,+33266 chars
00:34,2.3542819989543395,-0.08392634555745283,-0.1714646262112946,0.13175720504200883,-0.17113297727275892,00:34
+++ 00:34,2.3542819989543395,-0.08392634555745283,-0.1714646262112946,0.13175720504200883,-0.17113297727275892,+++ 00:34
00:34 weber,2.406697396886213,-0.10594598119113073,-0.19348426184497244,0.14821180508573747,-0.19315261290643662,00:34 weber
weber für,2.4936906575625284,-0.14145435315348265,-0.22899263380732446,0.17346214367670137,-0.22866098486878875,weber für
für aufnahme,2.5654670470258623,-0.16983109490455553,-0.2573693755583971,0.19257780046507558,-0.25703772661986146,für aufnahme
Ukrainern,8.082749843109474,-1.3174226899991162,-1.4049609706529578,0.5634697728701402,-1.4046293217144221,Ukrainern
aufnahme ukrainer,3.3000299775385646,-0.42162210078051016,-0.509160381434352,0.3292267300046857,-0.5088287324958163,aufnahme ukrainer
ukrainer dürf,2.6379416333562014,-0.1976894769582777,-0.2852277576121196,0.21048927028519532,-0.2848961086735837,ukrainer dürf
Hindernisse,2.406697396886213,-0.10594598119113073,-0.19348426184497244,0.14821180508573747,-0.19315261290643662,Hindernisse
dürf hindernis,2.406697396886213,-0.10594598119113073,-0.19348426184497244,0.14821180508573747,-0.19315261290643662,dürf hindernis
hindernis geb,2.3139451396005373,-0.0666444686993881,-0.1541827493532301,0.1183888927383246,-0.15385110041469416,hindernis geb
der chef,3.3180908308532793,-0.4270801148221201,0.2239235996961172,0.13362941171990725,-0.514286746537426,der chef
chef europäisch,2.14285533640436,0.010170242718016613,-0.07736803793582508,0.05362117263664791,-0.07703638899728928,chef europäisch
Bereitschaft,2.2591363786402887,-0.0426731551543776,-0.13021143580821948,0.09914832054265764,-0.12987978686968374,Bereitschaft
weber bereitschaft,2.2591363786402887,-0.0426731551543776,-0.13021143580821948,0.09914832054265764,-0.12987978686968374,weber bereitschaft
bereitschaft aufnahme,2.3875214648383767,-0.09794633208729504,-0.18548461274113676,0.1423069459200999,-0.18515296380260116,bereitschaft aufnahme
geflüchteten,2.5654670470258623,-0.16983109490455553,-0.2573693755583971,0.19257780046507558,-0.25703772661986146,geflüchteten
aufnahme geflüchtet,2.5654670470258623,-0.16983109490455553,-0.2573693755583971,0.19257780046507558,-0.25703772661986146,aufnahme geflüchtet
geflüchtet ukrainer,3.3000299775385646,-0.42162210078051016,-0.509160381434352,0.3292267300046857,-0.5088287324958163,geflüchtet ukrainer
ukrainer deutschland,2.5654670470258623,-0.16983109490455553,-0.2573693755583971,0.19257780046507558,-0.25703772661986146,ukrainer deutschland
angemahnt,2.396866450420497,-0.10185278684457869,-0.18939106749842052,0.145200713713711,-0.18905941855988478,angemahnt
deutschland anmahn,2.396866450420497,-0.10185278684457869,-0.18939106749842052,0.145200713713711,-0.18905941855988478,deutschland anmahn
anmahn partei,2.247132198413321,-0.03734537301408013,-0.12488365366792194,0.09475732676902236,-0.12455200472938617,anmahn partei
CSU,2.6711932331403907,-0.21021582462503807,-0.29775410527887985,0.21828115385370211,-0.2974224563403439,CSU
partei csu,2.207476921738391,-0.01954074720942514,-0.10707902786326692,0.07976799601874199,-0.10674737892473124,partei csu
angesprochen,2.1939601234739707,-0.01339873467205942,-0.10093701532590123,0.07448157965109736,-0.1006053663873655,angesprochen
csu ansprech,2.1939601234739707,-0.01339873467205942,-0.10093701532590123,0.07448157965109736,-0.1006053663873655,csu ansprech
russische…,2.1549974733722292,0.004519900647317144,-0.08301838000652453,0.0587071107985177,-0.08268673106798878,russische…
der russische…,2.1549974733722292,0.004519900647317144,-0.08301838000652453,0.0587071107985177,-0.08268673106798878,der russische…
+34130,2.1349559008205503,0.01386346063936853,-0.0736748200144732,0.05026717432370646,-0.07334317107593755,+34130
russische… +34130,2.1349559008205503,0.01386346063936853,-0.0736748200144732,0.05026717432370646,-0.07334317107593755,russische… +34130
+34130 chars,2.124819948809478,0.018622382938676577,-0.06891589771516532,0.0459102872965803,-0.06858424877662966,+34130 chars
Tschechien,2.166196691522113,-0.0006635013463190368,-0.0882017820001609,-0.2951733438639167,0.5523517365415884,Tschechien
Zehntausende,2.1806161891497093,-0.007298040681438799,-0.09483632133528049,-0.3018078831990364,0.5652342594659094,Zehntausende
tschechien zehntausend,2.1806161891497093,-0.007298040681438799,-0.09483632133528049,-0.3018078831990364,0.5652342594659094,tschechien zehntausend
zehntausend demonstrier,2.198586161598291,-0.015505048201571055,-0.10304332885541274,-0.31001489071916866,0.5808286185255607,zehntausend demonstrier
demonstrier prag,2.2269887127464623,-0.02834086814202418,-0.11587914879586604,-0.3228507106596219,0.6044936929096193,demonstrier prag
prag regierung,2.258574501509224,-0.04242441097890111,-0.12996269163274296,-0.33693425349649875,0.6294961176258121,prag regierung
regierung die,2.2845235834140345,-0.053848053442500425,-0.14138633409634224,-0.3483578959600981,0.6490781493587264,regierung die
Demonstrierenden,2.2963557824690883,-0.05901397222076385,-0.1465522528746057,-0.3535238147383615,0.6577371860022356,Demonstrierenden
die demonstrierend,2.2963557824690883,-0.05901397222076385,-0.1465522528746057,-0.3535238147383615,0.6577371860022356,die demonstrierend
wütend,2.3846334042089854,-0.09673595184556714,-0.18427423249940894,-0.39124579436316487,0.7175369895626627,wütend
demonstrierend wütend,2.3846334042089854,-0.09673595184556714,-0.18427423249940894,-0.39124579436316487,0.7175369895626627,demonstrierend wütend
wütend hoch,2.4968634784867065,-0.14272588383531273,-0.23026416448915457,-0.4372357263529104,0.7832036230792512,wütend hoch
forder rücktritt,2.506500541989101,-0.1465781222015716,-0.23411640285541346,-0.44108796471916945,0.7883824058965889,forder rücktritt
liberalkonservativen,2.401219448178936,-0.10366725996770283,-0.19120554062154468,-0.3981771024853005,0.7279128370594578,liberalkonservativen
rücktritt liberalkonservativ,2.401219448178936,-0.10366725996770283,-0.19120554062154468,-0.3981771024853005,0.7279128370594578,rücktritt liberalkonservativ
liberalkonservativ regierung,2.309197427111739,-0.06459057826045257,-0.15212885891429437,-0.35910042077805016,0.6669518168531976,liberalkonservativ regierung
